year,code,sex,population,deployment,tagID,divenum,maxdep,durwho,bzsounds,kindet,sc,NLmax
2009,2009_34,F,NRKW,oo09_235a,243,23,75.91217306,194.8,0,1,0,95.31541909
2009,2009_34,F,NRKW,oo09_235a,243,24,2.931482247,12.2,0,0,0,93.89920523
2009,2009_34,F,NRKW,oo09_235a,243,50,87.67196623,217.8,0,0,0,97.21048773
2009,2009_34,F,NRKW,oo09_235a,243,51,3.02621213,12.2,0,0,1,94.04680872
2009,2009_34,F,NRKW,oo09_235a,243,53,2.310464574,10.8,0,0,0,94.58393404
2009,2009_34,F,NRKW,oo09_235a,243,55,2.901237327,12.8,0,0,0,94.08991961
2009,2009_34,F,NRKW,oo09_235a,243,56,3.523140272,14.6,0,0,0,94.34704816
2009,2009_34,F,NRKW,oo09_235a,243,63,120.7308198,226,0,0,1,97.43136993
2009,2009_34,F,NRKW,oo09_235a,243,92,105.1791373,193.8,0,0,1,96.12652525
2009,2009_34,F,NRKW,oo09_235a,243,106,4.780511307,19.2,0,0,0,96.74347578
2009,2009_34,F,NRKW,oo09_235a,243,128,2.140373,9.4,0,0,0,95.35687688
2009,2009_34,F,NRKW,oo09_235a,243,227,4.260045481,27.4,0,0,1,94.74169068
2009,2009_34,F,NRKW,oo09_235a,243,233,18.0400416,100.4,0,0,1,95.03750527
2009,2009_34,F,NRKW,oo09_235a,243,240,17.17201955,69.2,0,0,1,96.45171391
2009,2009_34,F,NRKW,oo09_235a,243,242,3.560486073,17.6,0,0,1,94.90212267
2009,2009_34,F,NRKW,oo09_235a,243,250,2.983938643,13.4,0,0,0,95.33240981
2009,2009_34,F,NRKW,oo09_235a,243,251,7.241285103,63.6,0,0,1,95.51801953
2009,2009_34,F,NRKW,oo09_235a,243,263,6.867121883,47.6,0,0,1,95.21122617
2009,2009_34,F,NRKW,oo09_235a,243,277,4.77402648,14.2,0,0,1,94.37799173
2009,2009_34,F,NRKW,oo09_235a,243,280,3.186382495,11.8,0,0,0,94.47545071
2009,2009_34,F,NRKW,oo09_235a,243,289,4.36752797,17,0,0,0,94.78256974
2009,2009_34,F,NRKW,oo09_235a,243,293,4.624692709,20.6,0,0,0,94.34176133
2009,2009_34,F,NRKW,oo09_235a,243,295,4.791485394,36,0,0,0,94.24175481
2009,2009_34,F,NRKW,oo09_235a,243,296,3.501573778,21.8,0,0,0,94.4658829
2009,2009_34,F,NRKW,oo09_235a,243,298,3.164943615,17.4,0,0,0,94.59327899
2009,2009_34,F,NRKW,oo09_235a,243,299,2.708598758,18.4,0,0,0,94.05420367
2009,2009_34,F,NRKW,oo09_235a,243,301,4.297082923,20,0,0,0,94.22663705
2009,2009_34,F,NRKW,oo09_235a,243,302,4.718929589,23,0,0,0,94.18395727
2009,2009_34,F,NRKW,oo09_235a,243,303,13.69399727,111.2,0,0,0,94.7053682
2009,2009_34,F,NRKW,oo09_235a,243,307,9.099145254,57.6,0,0,0,94.24633419
2009,2009_34,F,NRKW,oo09_235a,243,311,5.427306215,26,0,0,0,94.6453393
2009,2009_34,F,NRKW,oo09_235a,243,312,5.008296104,29.4,0,0,0,94.91004104
2009,2009_34,F,NRKW,oo09_235a,243,314,6.554618915,53.6,0,0,0,94.6372272
2009,2009_34,F,NRKW,oo09_235a,243,315,14.94974138,117,0,0,0,94.64931554
2009,2009_34,F,NRKW,oo09_235a,243,320,4.210650675,21.6,0,0,0,94.87625407
2009,2009_34,F,NRKW,oo09_235a,243,323,6.97089827,38.4,0,0,0,94.66030548
2009,2009_34,F,NRKW,oo09_235a,243,324,3.87897407,18.6,0,0,0,95.94350346
2009,2009_34,F,NRKW,oo09_237c,244,13,3.540126308,17.8,0,0,0,95.27672399
2009,2009_34,F,NRKW,oo09_237c,244,14,3.028126144,14.6,0,0,0,95.69637269
2009,2009_34,F,NRKW,oo09_237c,244,15,3.841701073,17.4,0,0,0,96.69803197
2009,2009_34,F,NRKW,oo09_237c,244,17,3.724380382,18.8,0,0,0,97.48643512
2009,2009_34,F,NRKW,oo09_237c,244,18,3.377985019,16.4,0,0,0,101.1746884
2009,2009_34,F,NRKW,oo09_237c,244,19,26.09707744,172.2,0,0,0,105.4997772
2009,2009_34,F,NRKW,oo09_237c,244,21,15.71013351,140.2,0,0,0,109.7856205
2009,2009_34,F,NRKW,oo09_237c,244,22,4.245294849,19.2,0,0,0,94.74318209
2009,2009_34,F,NRKW,oo09_237c,244,25,4.722495139,22.8,0,0,0,94.509483
2009,2009_34,F,NRKW,oo09_237c,244,26,6.295448551,41,0,0,0,94.8636185
2009,2009_34,F,NRKW,oo09_237c,244,30,5.359299316,33.8,0,0,0,94.67517096
2009,2009_34,F,NRKW,oo09_237c,244,31,5.149559379,32.6,0,0,1,95.18408558
2009,2009_34,F,NRKW,oo09_237c,244,33,5.74603144,50.2,0,0,0,94.1047553
2009,2009_34,F,NRKW,oo09_237c,244,34,5.356062968,33.8,0,0,0,94.3925001
2009,2009_34,F,NRKW,oo09_237c,244,35,4.888770271,34.6,0,0,0,95.12357643
2009,2009_34,F,NRKW,oo09_237c,244,36,5.313257278,34.8,0,0,0,94.75416161
2009,2009_34,F,NRKW,oo09_237c,244,43,34.59012726,125.4,0,0,0,94.40285096
2009,2009_34,F,NRKW,oo09_237c,244,46,4.632527756,22,0,0,0,94.48045004
2009,2009_34,F,NRKW,oo09_237c,244,49,4.889485193,45.4,0,0,0,94.69518312
2009,2009_34,F,NRKW,oo09_237c,244,55,5.313257278,36.6,0,0,0,94.82776038
2009,2009_34,F,NRKW,oo09_237c,244,58,3.437580742,16.6,0,0,0,96.84769504
2009,2009_34,F,NRKW,oo09_237c,244,62,2.925404202,14.6,0,0,0,94.20377933
2009,2009_34,F,NRKW,oo09_237c,244,64,4.035720224,37.2,0,0,0,95.12993474
2009,2009_34,F,NRKW,oo09_237c,244,65,3.5204121,17.8,0,0,0,95.3841633
2009,2009_34,F,NRKW,oo09_237c,244,66,10.00017856,54.6,0,0,0,94.60864579
2009,2009_34,F,NRKW,oo09_237c,244,70,107.6155949,300.8,0,1,0,95.17064667
2009,2009_34,F,NRKW,oo09_237c,244,71,1.664527849,10.4,0,0,0,94.74821894
2009,2009_34,F,NRKW,oo09_237c,244,107,5.529246894,40.2,0,1,1,94.1252862
2009,2009_34,M,NRKW,oo09_237d,244,12,2.757200038,15.4,0,0,0,94.87562716
2009,2009_34,M,NRKW,oo09_237d,244,13,25.83260224,255,0,0,0,96.7304966
2009,2009_34,M,NRKW,oo09_237d,244,20,2.858991664,12.6,0,0,0,95.36672198
2009,2009_34,M,NRKW,oo09_237d,244,22,27.5323841,327.8,0,0,0,100.4914648
2009,2009_34,M,NRKW,oo09_237d,244,28,27.69119003,217.2,0,0,0,101.2221529
